건축물동수,건축물연면적,사업장명,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지도자수,지번주소,회원모집총인원,관리번호,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,,보건무도학원,2005-11-14,,193863.766387954,456340.411060764,무도학원업,2026-04-22 23:12:15,I,03,폐업,0,2006-01-05 09:40:15,,1999-09-30,122-858,,서울특별시 은평구 불광동 285-27,,CDFH3301111999000001,3110000,사립,서울특별시 은평구 통일로 710  (불광동),,03,폐업,,,
,,대교무도학원,2005-11-15,,192638.550004963,454206.883795033,무도학원업,2026-04-22 23:12:16,I,03,폐업,0,2006-01-05 09:41:23,,2000-08-11,122-922,,서울특별시 은평구 응암동 576-48,,CDFH3301112000000001,3110000,사립,서울특별시 은평구 응암로 204  (응암동),,03,폐업,,,
,,광장무도학원,2005-11-15,,193030.130167261,455321.511069497,무도학원업,2026-04-22 23:12:17,I,03,폐업,0,2006-01-05 09:41:48,,2001-08-02,122-910,,서울특별시 은평구 응암동 109-1 3층,,CDFH3301112001000002,3110000,사립,"서울특별시 은평구 응암로 323  (응암동,3층)",,03,폐업,,,
,,영무도학원,2008-05-01,,192958.23121253,457487.644551441,무도학원업,2026-04-22 23:12:18,I,03,폐업,0,2008-05-02 16:56:11,,2001-11-30,122-860,,서울특별시 은평구 불광동 311-3,,CDFH3301112001000003,3110000,사립,서울특별시 은평구 통일로 858  (불광동),,03,폐업,,,
,,한미무도학원,2008-10-09,,192965.380042419,457343.606034925,무도학원업,2026-04-22 23:12:19,I,03,폐업,0,2008-10-09 17:02:31,,2003-04-09,122-842,,서울특별시 은평구 대조동 185-4,,CDFH3301112003000001,3110000,사립,서울특별시 은평구 연서로 230-5  (대조동),,03,폐업,,,
,,영무도학원,2004-06-02,,193755.728494762,456400.87908413,무도학원업,2026-04-22 23:12:19,I,03,폐업,0,2005-12-07 17:58:34,,2003-11-04,122-837,,서울특별시 은평구 대조동 14-13,,CDFH3301112003000002,3110000,사립,서울특별시 은평구 통일로 719  (대조동),,03,폐업,,,
,,궁전 무도학원,2021-11-01,,193671.151835754,456443.282712175,무도학원업,2026-04-22 23:12:21,I,03,폐업,,2021-11-01 14:55:29,,2021-09-01,,,서울특별시 은평구 대조동 14-20,,CDFH3301112021000001,3110000,사립,"서울특별시 은평구 불광로 28, 3층 (대조동)",03397,03,폐업,,,
0,0,여의도,2000-01-28,,193745.64337296,446380.254633325,무도학원업,2026-04-22 22:31:03,I,03,폐업,,2003-04-18 15:28:04,,1993-02-01,150-890,0,서울특별시 영등포구 여의도동 44-32 엘리트B/D903,,CDFH3301111993000001,3180000,사립,"서울특별시 영등포구 여의대방로65길 12  (여의도동,엘리트B/D903)",,03,폐업,,,
,,명문,2013-08-22,,192006.229698115,446211.81231008,무도학원업,2026-04-22 22:31:03,I,03,폐업,0,2013-08-22 21:48:30,,1994-01-27,150-033,,서울특별시 영등포구 영등포동3가 12-22 4층,,CDFH3301111994000001,3180000,사립,"서울특별시 영등포구 영중로4길 38  (영등포동3가,4층)",,03,폐업,,,26751300
,,명현이네,2006-02-08,,192902.256553057,445699.051714344,무도학원업,2026-04-22 22:31:04,I,03,폐업,0,2006-02-10 16:48:53,,1995-11-30,150-839,,서울특별시 영등포구 신길동 96-15,,CDFH3301111995000003,3180000,사립,서울특별시 영등포구 영등포로 382-1  (신길동),,03,폐업,,,
,,두리두리,2005-11-22,,191982.613337632,446255.10904293,무도학원업,2026-04-22 22:31:04,I,03,폐업,0,2005-11-24 14:36:58,,1996-11-15,150-033,,서울특별시 영등포구 영등포동3가 2-3,,CDFH3301111996000001,3180000,사립,서울특별시 영등포구 영중로10길 43  (영등포동3가),,03,폐업,,,
,895,5호선 스포츠댄스,2017-11-14,,,,무도학원업,2026-04-22 22:31:04,I,03,폐업,,2017-11-14 10:41:30,,1997-05-21,150-037,,서울특별시 영등포구 영등포동7가 41 지하1층,,CDFH3301111997000002,3180000,사립,"서울특별시 영등포구 영중로 76-1  (영등포동7가,지하1층)",,03,폐업,,,26372149
,1798,성진,2014-04-14,,191895.338228361,446230.0372964,무도학원업,2026-04-22 22:31:04,I,03,폐업,0,2014-04-14 10:53:48,,1998-12-24,150-033,,서울특별시 영등포구 영등포동3가 23-1 3층,,CDFH3301111998000002,3180000,사립,"서울특별시 영등포구 영등포로50길 8-3  (영등포동3가,3층)",,03,폐업,,,26782319
,,정댄스스포츠스쿨,2017-02-01,,193042.092915795,445717.999672415,무도학원업,2026-04-22 22:31:04,I,03,폐업,0,2017-02-02 09:30:05,,1998-07-15,150-837,,서울특별시 영등포구 신길동 69-20,,CDFH3301111998000004,3180000,사립,서울특별시 영등포구 영등포로 395  (신길동),,03,폐업,,,
0,0,영산,2009-09-14,,191157.184455732,448006.547069614,무도학원업,2026-04-22 22:31:04,I,03,폐업,,2009-09-14 16:54:06,,1999-01-26,150-045,,서울특별시 영등포구 당산동5가 32-1 지상3층,,CDFH3301111999000001,3180000,사립,"서울특별시 영등포구 양평로 51  (당산동5가,지상3층)",,03,폐업,,,26314560
0,0,중앙,2021-02-01,,191626.989430711,446370.303360468,무도학원업,2026-04-22 22:31:04,I,03,폐업,,2021-02-01 16:58:40,,1999-01-27,150-033,,서울특별시 영등포구 영등포동3가 5,,CDFH3301111999000002,3180000,사립,서울특별시 영등포구 영등포로 222 (영등포동3가),07302,03,폐업,,,
