자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,근린생활시설,세븐게임랜드,2018-09-14,175774.53732878,444029.769274148,유통관련업,청소년게임제공업,,2026-05-03 22:35:34,I,03,폐업,,,,뉴백경2017,112.56,,2,,,,2018-09-17 10:22:16,,2018-05-25,,인천광역시 부평구 부평동 252-48,,,CDFF2241142018000012,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 부흥로 314-1, 2층 (부평동)",21391,03,폐업,,,,학교정화(상대),,,,40,,1,
,근린생활시설,뽑기스타,2024-06-26,175672.884036859,442821.275968124,유통관련업,청소년게임제공업,,2026-05-03 22:35:34,I,03,폐업,,,,"코코짱, 와읻러브푸쉬, 레인보우 플러스2",33.66,,6,,,,2024-06-27 09:07:08,,2018-05-30,,인천광역시 부평구 부평동 645-16,,,CDFF2241142018000013,3540000,,청소년이용불가,준주거지역,"인천광역시 부평구 경인로 954-1, 101호 (부평동)",21425,03,폐업,,,,기타,,,,13,,,
,근린생활시설,꼬꼬마인형뽑기방,2020-02-10,175029.579772515,444948.645200771,유통관련업,청소년게임제공업,,2026-05-03 22:35:35,I,03,폐업,,,,"자이언트 캡쳐, 멘토스, 허브푸시, 미니헌터",27.49,,7,,,,2020-09-09 13:02:59,,2018-06-20,,인천광역시 부평구 청천동 301-29 동아타운,,,CDFF2241142018000014,3540000,,전체이용가,일반주거지역,"인천광역시 부평구 부평대로167번길 42, 동아타운 111호 (청천동)",21364,03,폐업,,,,,,,,8,,1,
,근린생활시설,청춘오락실,2024-07-15,173475.594446091,441029.004489702,유통관련업,청소년게임제공업,,2026-05-03 22:35:35,I,03,폐업,,,,"썬더SD, 드래곤펀치2, 슈팅파워, 타겟헌터2, 스트리트바스켓볼,테트리스,스트라이크1945, 유니온8",54.55,,12,,,,2024-07-15 15:02:08,,2018-08-01,,인천광역시 부평구 십정동 407-22,,,CDFF2241142018000015,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 열우물로25번길 14-10, 1층 (십정동)",21452,03,폐업,,,,기타,,,,15,,1,
,근린생활시설,행운랜드,2019-03-05,175376.769589671,446060.254213846,유통관련업,청소년게임제공업,,2026-05-03 22:35:36,I,03,폐업,,,,씨유(See You),120,,3,,,,2019-03-05 16:16:05,,2018-08-16,,인천광역시 부평구 갈산동 177,,,CDFF2241142018000016,3540000,,전체이용가,준주거지역,"인천광역시 부평구 평천로 286, 3층 (갈산동)",21329,03,폐업,,,,기타,,,,45,,1,
,근린생활시설,짱9,2020-05-19,173486.898583667,440874.070374875,유통관련업,청소년게임제공업,,2026-05-03 22:35:36,I,03,폐업,,,,강물소리,81.12,,,,,,2020-05-19 14:26:40,,2018-09-28,,인천광역시 부평구 십정동 408-48 동암역 대우 마이빌,,,CDFF2241142018000017,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 열우물로 18, 동암역 대우 마이빌 204, 205호 (십정동)",21446,03,폐업,,,,기타,,,,40,,,
,근린생활시설,멍인형뽑기,2021-06-22,175080.299,445053.05,유통관련업,청소년게임제공업,,2026-05-03 22:35:36,I,03,폐업,,,,"멘토스, 토이즈 팝, 레인보우플러스, 터닝 포인트 박스, 자이언트 캡쳐, 스마일 스토리",40,,,,,,2021-06-29 16:41:51,,2018-09-28,,인천광역시 부평구 청천동 302,,,CDFF2241142018000018,3540000,,전체이용가,준공업지역,"인천광역시 부평구 길주로 510, 106호 (청천동)",21364,03,폐업,,,,기타,,,,15,,,
,,중앙게임랜드,2019-01-02,175561.399421623,443814.935576303,유통관련업,청소년게임제공업,,2026-05-03 22:35:36,I,03,폐업,,,,용신대전,145.14,,,,,,2019-01-02 16:18:03,,2018-11-02,,인천광역시 부평구 부평동 204-2,,,CDFF2241142018000019,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 대정로 30, 2층 (부평동)",21393,03,폐업,,,,,,,,60,,,
,근린생활시설,고잉메리호,2024-11-25,174960.915100717,444872.821236414,유통관련업,청소년게임제공업,,2026-05-03 22:35:36,I,03,폐업,,,,마트 크레인,26.47,,,,,,2024-11-25 17:19:55,,2019-01-18,,인천광역시 부평구 청천동 300 삼익아파트,,,CDFF2241142019000001,3540000,,전체이용가,일반주거지역,"인천광역시 부평구 부평대로167번길 43, 상가동 (청천동, 삼익아파트)",21364,03,폐업,,,,학교정화(상대),,,,9,,,
,근린생활시설,뽑기천국,2019-07-30,173896.04565371,443418.795815787,유통관련업,청소년게임제공업,,2026-05-03 22:35:36,I,03,폐업,,,,"멘토스, 뽑기뽑기",11.38,,,,,,2019-08-19 15:17:45,,2019-01-31,,인천광역시 부평구 산곡동 311-120,,,CDFF2241142019000002,3540000,,전체이용가,일반주거지역,"인천광역시 부평구 화랑남로 9, 1층 (산곡동)",21382,03,폐업,,,,학교정화(상대),,,,7,,,
,근린생활시설,알파게임,2021-02-25,175536.418518532,443410.097701801,유통관련업,청소년게임제공업,,2026-05-03 22:35:36,I,03,폐업,,,,"알라딘 알파,알파플러스,뱅뱅,데스페라도3,테크모월드컵98,STRIKERS 1945,철권태그 토너먼트2",60.82,,,,,,2021-02-25 15:26:20,,2019-04-15,,인천광역시 부평구 부평동 193-25,,,CDFF2241142019000004,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 부평대로12번길 15, 1층 (부평동)",21394,03,폐업,,,,기타,,,,18,,,
,판매시설,게임빌리지,2022-04-05,176238.624820895,445107.924835985,유통관련업,청소년게임제공업,,2026-05-03 22:35:36,I,03,폐업,,,,"캐치 미 핑크,캐치미디엑스,레츠 고 정글, 비트앤덩크,아이스맨,스냅좀비, 이니셜 디8 인피니트, 다크익스케이프 4D 디럭스, 아타리 퐁 테이블",161.3,,,,,,2022-04-05 09:31:11,,2019-04-23,,인천광역시 부평구 삼산동 465-1 대덕리치아노,,,CDFF2241142019000005,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 길주로 623, 대덕리치아노 2층 (삼산동)",21344,03,폐업,,,,기타,,,,21,,,
,근린생활시설,쿠마샵,2023-09-05,175376.769589671,446060.254213846,유통관련업,청소년게임제공업,,2026-05-03 22:35:37,I,03,폐업,,,,토이즈팝,40,,,,,,2023-09-05 14:07:40,,2019-04-26,,인천광역시 부평구 갈산동 177,,,CDFF2241142019000006,3540000,,전체이용가,준공업지역,"인천광역시 부평구 평천로 286, 1층 (갈산동)",21329,03,폐업,,,,기타,,,,9,,,
,근린생활시설,픽미업인형뽑기,2023-03-15,176370.868516363,445082.016334253,유통관련업,청소년게임제공업,,2026-05-03 22:35:37,I,03,폐업,,,,토이즈팝,36.61,,,,,,2023-03-22 16:27:50,,2019-04-26,,인천광역시 부평구 삼산동 463-7 로얄프라자,,,CDFF2241142019000007,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 충선로203번길 50, 로얄프라자 104호 (삼산동)",21344,03,폐업,,,,기타,,,,8,,,
,근린생활시설,다뽑소,2020-11-17,176178.246188872,444722.96324294,유통관련업,청소년게임제공업,,2026-05-03 22:35:37,I,03,폐업,,,,"토이즈팝, 코코짱",36.69,,,,,,2020-11-18 10:34:55,,2019-06-14,,인천광역시 부평구 부평동 915-3,,,CDFF2241142019000008,3540000,,전체이용가,준주거지역,"인천광역시 부평구 장제로 212, 101호 (부평동)",21351,03,폐업,,,,기타,,,,9,,,
,근린생활시설,쥬디뽑기샾,2019-12-05,,,유통관련업,청소년게임제공업,,2026-05-03 22:35:37,I,03,폐업,,,,"곰탱이,티크레인,멘토스,미래스카이,러브푸시",53.4,,,,,,2019-12-05 15:55:08,,2019-06-21,,인천광역시 부평구 부평동 150-12,,,CDFF2241142019000009,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 부평문화로 101, 101호 (부평동)",21392,03,폐업,,,,기타,,,,9,,,
,근린생활시설,뽑기스타,2021-04-01,173805.974751627,440839.636060642,유통관련업,청소년게임제공업,,2026-05-03 22:35:37,I,03,폐업,,,,"부키부키, 뽀끼뽀끼2",29.9,,,,,,2021-04-09 13:29:04,,2019-06-28,,인천광역시 부평구 십정동 521-9,,,CDFF2241142019000010,3540000,,전체이용가,일반주거지역,"인천광역시 부평구 백범로422번길 35, 1층 (십정동)",21439,03,폐업,,,,주택가주변,,,,6,,,
,근린생활시설,뽑기스타,2021-02-19,177118.759484186,442723.272097602,유통관련업,청소년게임제공업,,2026-05-03 22:35:37,I,03,폐업,,,,코코짱,32.8,,,,,,2021-02-19 15:35:54,,2019-10-04,,인천광역시 부평구 부개동 310-20,,,CDFF2241142019000011,3540000,,전체이용가,일반주거지역,"인천광역시 부평구 경인로1099번길 7, 1층 (부개동)",21416,03,폐업,,,,기타,,,,8,,,
,근린생활시설,뽑기스타 부흥로터리점,2020-07-14,175921.903448894,444151.344626242,유통관련업,청소년게임제공업,,2026-05-03 22:35:37,I,03,폐업,,,,코코짱,33.15,,,,,,2020-07-14 16:28:18,,2019-10-23,,인천광역시 부평구 부평동 397-31,,,CDFF2241142019000012,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 부흥로327번길 20, 1층 (부평동)",21360,03,폐업,,,,학교정화(상대),,,,8,,,
,근린생활시설,써니호,2024-11-25,175403.356224742,444542.032865035,유통관련업,청소년게임제공업,,2026-05-03 22:35:37,I,03,폐업,,,,마트 크레인,25.35,,,,,,2024-11-25 17:19:47,,2019-10-28,,인천광역시 부평구 부평동 950 상가동,,,CDFF2241142019000013,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 주부토로81번길 50, 상가동 110호 (부평동)",21357,03,폐업,,,,주택가주변,,,,7,,,
,근린생활시설,샹떼,2020-12-03,176133.372594168,443154.798630412,유통관련업,청소년게임제공업,,2026-05-03 22:35:38,I,03,폐업,,,,바람소리,143.35,,,,,,2020-12-03 15:45:15,,2019-11-12,,인천광역시 부평구 부평동 505-9 영광그린빌,,,CDFF2241142019000014,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 동수천로7번길 19, 201호 (부평동, 영광그린빌)",21403,03,폐업,,,,기타,,,,40,,,
,근린생활시설,세븐게임랜드,2020-06-08,175774.53732878,444029.769274148,유통관련업,청소년게임제공업,,2026-05-03 22:35:38,I,03,폐업,,,,"붉은 장미, 고래성",112.56,,,,,,2020-06-08 14:49:42,,2019-12-09,,인천광역시 부평구 부평동 252-48,,,CDFF2241142019000015,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 부흥로 314-1, 2층 (부평동)",21391,03,폐업,,,,학교정화(상대),,,,40,,,
,근린생활시설,스마일 뽑기샵,2023-04-01,176462.367772667,443585.342449403,유통관련업,청소년게임제공업,,2026-05-03 22:35:38,I,03,폐업,,,,스마일 토이,70.48,,,,,,2023-04-19 15:04:17,,2020-01-22,,인천광역시 부평구 부개동 105-1,,,CDFF2241142020000002,3540000,,전체이용가,일반주거지역,"인천광역시 부평구 부평문화로163번길 9-1, 1층 (부개동)",21397,03,폐업,,,,주택가주변,,,,6,,,
,근린생활시설,픽미업뽑기방,2024-04-05,177092.128324042,443424.945296808,유통관련업,청소년게임제공업,,2026-05-03 22:35:38,I,03,폐업,,,,"유니온, 러브푸시, 토이즈팝",36.3,,1,,,,2024-04-05 15:20:18,,2020-04-21,,인천광역시 부평구 부개동 489-5,,,CDFF2241142020000003,3540000,,전체이용가,일반주거지역,"인천광역시 부평구 부일로113번길 45, 1층 (부개동)",21402,03,폐업,,,,학교정화(상대),,,,11,1,,
,,뽑아뽑아,2023-02-17,173486.898583667,440874.070374875,유통관련업,청소년게임제공업,,2026-05-03 22:35:38,I,03,폐업,,,,"코코짱(COCO ZZANG), Mireo paradise(미러 파라다이스), 조아조아 윷놀이, PPOKKI PPOKKI2(뽀끼뽀끼2)",40.56,,13,,,,2023-02-17 15:58:17,,2021-03-23,,인천광역시 부평구 십정동 408-48 동암역 대우 마이빌 103호,,,CDFF2241142021000001,3540000,,전체이용가,일반상업지역,"인천광역시 부평구 열우물로 18, 동암역 대우 마이빌 1층 103호 (십정동)",21446,03,폐업,,,,,,,,10,15,2,
,,뽑아뽑아,2023-02-17,174452.337534287,443071.18416019,유통관련업,청소년게임제공업,,2026-05-03 22:35:38,I,03,폐업,,,,"코코짱, 토이즈팝, 미러 파라다이스",32.98,,,,,,2023-02-17 15:58:26,,2021-04-23,,인천광역시 부평구 부평동 284-89,,,CDFF2241142021000002,3540000,,전체이용가,준주거지역,"인천광역시 부평구 안남로 71, 1층 (부평동)",21405,03,폐업,,,,,,,,8,,,
,,뽑기하러와,2022-08-31,173929.477881048,446219.142494706,유통관련업,청소년게임제공업,,2026-05-03 22:35:38,I,03,폐업,,,,"뽀끼뽀끼2, 토이즈팝, 러브푸시",37.8,,,,,,2023-06-21 15:53:09,,2021-04-26,,인천광역시 부평구 청천동 11-2,,,CDFF2241142021000003,3540000,,전체이용가,,"인천광역시 부평구 평천로142번길 48, 1층 (청천동)",21311,03,폐업,,,,,,,,9,,,
,,뽑기방,2022-12-19,177432.929401747,442503.231820808,유통관련업,청소년게임제공업,,2026-05-03 22:35:38,I,03,폐업,,,,스마일 토이,33.06,,2,,,,2022-12-19 17:24:03,,2021-07-20,,인천광역시 부평구 일신동 109-36,,,CDFF2241142021000004,3540000,,전체이용가,,"인천광역시 부평구 일신로8번길 4, 1층 (일신동)",21419,03,폐업,,,,,,,,6,2,,
,,뿅뿅 뽑기방 포토하니,2025-08-22,177092.128324042,443424.945296808,유통관련업,청소년게임제공업,,2026-05-03 22:35:39,I,03,폐업,,,,,36.46,,,,,,2025-08-22 15:15:38,,2024-06-21,,인천광역시 부평구 부개동 489-5,,,CDFF2241142024000005,3540000,,전체이용가,,"인천광역시 부평구 부일로113번길 45, 102호 (부개동)",21402,03,폐업,,,,,,,,,,,
